animal,simulation,beta,trialn,phase,phase_coded,paired_unpaired,acquisition_duration,devaluation_context,press_lever,consume_pellet,post_final_c1,post_final_c2,post_final_c3,post_final_c4,post_final_c5,post_final_c6,post_final_c7,post_final_c8,post_final_c9,post_final_c10
3,10,7.216738605,33,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,0.000333314,0.999666685,1.14E-09,0,0,0,0,0,0,0
3,10,7.216738605,34,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.22E-09,0.999999997,3.31E-10,0,0,0,0,0,0,0
3,10,7.216738605,35,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,9.78E-10,0.999999999,1.46E-10,0,0,0,0,0,0,0
3,10,7.216738605,36,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,5.38E-10,0.999999999,8.03E-11,0,0,0,0,0,0,0
3,10,7.216738605,37,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,3.40E-10,1,5.07E-11,0,0,0,0,0,0,0
3,10,7.216738605,38,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.35E-10,1,3.50E-11,0,0,0,0,0,0,0
3,10,7.216738605,39,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.73E-10,1,2.58E-11,0,0,0,0,0,0,0
3,10,7.216738605,40,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.34E-10,1,1.99E-11,0,0,0,0,0,0,0
3,10,7.216738605,41,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.07E-10,1,1.60E-11,0,0,0,0,0,0,0
3,10,7.216738605,42,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,8.81E-11,1,1.31E-11,0,0,0,0,0,0,0
3,10,7.216738605,43,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,7.42E-11,1,1.11E-11,0,0,0,0,0,0,0
3,10,7.216738605,44,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,6.36E-11,1,9.49E-12,0,0,0,0,0,0,0
3,10,7.216738605,45,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,5.54E-11,1,8.26E-12,0,0,0,0,0,0,0
3,10,7.216738605,46,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.56E-09,0.999999998,5.25E-10,0,0,0,0,0,0,0
3,10,7.216738605,47,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.39E-10,0.999999999,1.47E-10,0,0,0,0,0,0,0
3,10,7.216738605,48,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.15E-10,1,7.22E-11,0,0,0,0,0,0,0
3,10,7.216738605,49,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.32E-10,1,4.43E-11,0,0,0,0,0,0,0
3,10,7.216738605,50,devaluation_injection,3,unpaired,normal,homecage,NaN,1,9.12E-11,1,3.06E-11,0,0,0,0,0,0,0
3,10,7.216738605,51,devaluation_injection,3,unpaired,normal,homecage,NaN,1,6.79E-11,1,2.28E-11,0,0,0,0,0,0,0
3,10,7.216738605,52,devaluation_injection,3,unpaired,normal,homecage,NaN,1,5.32E-11,1,1.78E-11,0,0,0,0,0,0,0
3,10,7.216738605,53,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.32E-11,1,1.45E-11,0,0,0,0,0,0,0
3,10,7.216738605,54,devaluation_injection,3,unpaired,normal,homecage,NaN,1,3.60E-11,1,1.21E-11,0,0,0,0,0,0,0
3,10,7.216738605,55,devaluation_injection,3,unpaired,normal,homecage,NaN,1,3.07E-11,1,1.03E-11,0,0,0,0,0,0,0
3,10,7.216738605,56,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.66E-11,1,8.93E-12,0,0,0,0,0,0,0
3,10,7.216738605,57,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.34E-11,1,7.84E-12,0,0,0,0,0,0,0
3,10,7.216738605,58,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.08E-11,1,6.97E-12,0,0,0,0,0,0,0
3,10,7.216738605,59,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.87E-11,1,6.26E-12,0,0,0,0,0,0,0
3,10,7.216738605,60,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.69E-11,1,5.67E-12,0,0,0,0,0,0,0
3,10,7.216738605,61,lever_test,4,unpaired,normal,homecage,1,NaN,1,1.03E-10,3.46E-11,0,0,0,0,0,0,0
3,10,7.216738605,62,consumption_test,5,unpaired,normal,homecage,NaN,1,0.027929929,0.972069919,1.52E-07,0,0,0,0,0,0,0
4,10,5.556508593,1,acquisition,1,unpaired,normal,homecage,1,0,1,0,0,0,0,0,0,0,0,0
4,10,5.556508593,2,acquisition,1,unpaired,normal,homecage,1,0,0.999999996,3.53E-09,0,0,0,0,0,0,0,0
4,10,5.556508593,3,acquisition,1,unpaired,normal,homecage,0,NaN,0.999999998,1.95E-09,0,0,0,0,0,0,0,0
4,10,5.556508593,4,acquisition,1,unpaired,normal,homecage,0,NaN,1,4.35E-10,0,0,0,0,0,0,0,0
4,10,5.556508593,5,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.73E-10,0,0,0,0,0,0,0,0
4,10,5.556508593,6,acquisition,1,unpaired,normal,homecage,0,NaN,1,9.03E-11,0,0,0,0,0,0,0,0
4,10,5.556508593,7,acquisition,1,unpaired,normal,homecage,0,NaN,1,5.53E-11,0,0,0,0,0,0,0,0
4,10,5.556508593,8,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.74E-11,0,0,0,0,0,0,0,0
4,10,5.556508593,9,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.72E-11,0,0,0,0,0,0,0,0
4,10,5.556508593,10,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.08E-11,0,0,0,0,0,0,0,0
4,10,5.556508593,11,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.66E-11,0,0,0,0,0,0,0,0
4,10,5.556508593,12,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.36E-11,0,0,0,0,0,0,0,0
4,10,5.556508593,13,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.14E-11,0,0,0,0,0,0,0,0
4,10,5.556508593,14,acquisition,1,unpaired,normal,homecage,0,NaN,1,9.71E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,15,acquisition,1,unpaired,normal,homecage,0,NaN,1,8.43E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,16,acquisition,1,unpaired,normal,homecage,1,0,1,6.48E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,17,acquisition,1,unpaired,normal,homecage,0,NaN,1,6.71E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,18,acquisition,1,unpaired,normal,homecage,0,NaN,1,6.02E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,19,acquisition,1,unpaired,normal,homecage,0,NaN,1,5.44E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,20,acquisition,1,unpaired,normal,homecage,0,NaN,1,4.95E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,21,acquisition,1,unpaired,normal,homecage,0,NaN,1,4.54E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,22,acquisition,1,unpaired,normal,homecage,0,NaN,1,4.18E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,23,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.88E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,24,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.61E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,25,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.37E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,26,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.16E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,27,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.97E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,28,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.81E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,29,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.66E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,30,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.52E-12,0,0,0,0,0,0,0,0
4,10,5.556508593,31,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,0.748758379,0.251241621,0,0,0,0,0,0,0,0
4,10,5.556508593,32,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,0.750294113,0.249705886,1.50E-09,0,0,0,0,0,0,0
4,10,5.556508593,33,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.58E-09,0.999999997,8.67E-10,0,0,0,0,0,0,0
4,10,5.556508593,34,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,8.33E-10,0.999999999,2.79E-10,0,0,0,0,0,0,0
4,10,5.556508593,35,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,3.86E-10,0.999999999,1.30E-10,0,0,0,0,0,0,0
4,10,5.556508593,36,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.19E-10,1,7.36E-11,0,0,0,0,0,0,0
4,10,5.556508593,37,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.41E-10,1,4.74E-11,0,0,0,0,0,0,0
4,10,5.556508593,38,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,9.89E-11,1,3.32E-11,0,0,0,0,0,0,0
4,10,5.556508593,39,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,7.36E-11,1,2.47E-11,0,0,0,0,0,0,0
4,10,5.556508593,40,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,5.73E-11,1,1.92E-11,0,0,0,0,0,0,0
4,10,5.556508593,41,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,4.61E-11,1,1.55E-11,0,0,0,0,0,0,0
4,10,5.556508593,42,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,3.81E-11,1,1.28E-11,0,0,0,0,0,0,0
4,10,5.556508593,43,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,3.22E-11,1,1.08E-11,0,0,0,0,0,0,0
4,10,5.556508593,44,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.77E-11,1,9.30E-12,0,0,0,0,0,0,0
4,10,5.556508593,45,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.42E-11,1,8.12E-12,0,0,0,0,0,0,0
4,10,5.556508593,46,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.56E-09,0.999999998,5.25E-10,0,0,0,0,0,0,0
4,10,5.556508593,47,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.39E-10,0.999999999,1.47E-10,0,0,0,0,0,0,0
4,10,5.556508593,48,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.15E-10,1,7.22E-11,0,0,0,0,0,0,0
4,10,5.556508593,49,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.32E-10,1,4.43E-11,0,0,0,0,0,0,0
4,10,5.556508593,50,devaluation_injection,3,unpaired,normal,homecage,NaN,1,9.12E-11,1,3.06E-11,0,0,0,0,0,0,0
4,10,5.556508593,51,devaluation_injection,3,unpaired,normal,homecage,NaN,1,6.79E-11,1,2.28E-11,0,0,0,0,0,0,0
4,10,5.556508593,52,devaluation_injection,3,unpaired,normal,homecage,NaN,1,5.32E-11,1,1.78E-11,0,0,0,0,0,0,0
4,10,5.556508593,53,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.32E-11,1,1.45E-11,0,0,0,0,0,0,0
4,10,5.556508593,54,devaluation_injection,3,unpaired,normal,homecage,NaN,1,3.60E-11,1,1.21E-11,0,0,0,0,0,0,0
4,10,5.556508593,55,devaluation_injection,3,unpaired,normal,homecage,NaN,1,3.07E-11,1,1.03E-11,0,0,0,0,0,0,0
4,10,5.556508593,56,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.66E-11,1,8.93E-12,0,0,0,0,0,0,0
4,10,5.556508593,57,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.34E-11,1,7.84E-12,0,0,0,0,0,0,0
4,10,5.556508593,58,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.08E-11,1,6.97E-12,0,0,0,0,0,0,0
4,10,5.556508593,59,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.87E-11,1,6.26E-12,0,0,0,0,0,0,0
4,10,5.556508593,60,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.69E-11,1,5.67E-12,0,0,0,0,0,0,0
4,10,5.556508593,61,lever_test,4,unpaired,normal,homecage,0,NaN,1,7.14E-12,2.40E-12,0,0,0,0,0,0,0
4,10,5.556508593,62,consumption_test,5,unpaired,normal,homecage,NaN,1,0.012414381,0.987585467,1.52E-07,0,0,0,0,0,0,0
1,11,7.302200837,1,acquisition,1,unpaired,normal,homecage,0,NaN,1,0,0,0,0,0,0,0,0,0
1,11,7.302200837,2,acquisition,1,unpaired,normal,homecage,0,NaN,0.999999994,6.06E-09,0,0,0,0,0,0,0,0
1,11,7.302200837,3,acquisition,1,unpaired,normal,homecage,0,NaN,0.999999999,8.67E-10,0,0,0,0,0,0,0,0
1,11,7.302200837,4,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.79E-10,0,0,0,0,0,0,0,0
1,11,7.302200837,5,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.30E-10,0,0,0,0,0,0,0,0
1,11,7.302200837,6,acquisition,1,unpaired,normal,homecage,0,NaN,1,7.36E-11,0,0,0,0,0,0,0,0
1,11,7.302200837,7,acquisition,1,unpaired,normal,homecage,0,NaN,1,4.74E-11,0,0,0,0,0,0,0,0
1,11,7.302200837,8,acquisition,1,unpaired,normal,homecage,1,0,1,1.23E-10,0,0,0,0,0,0,0,0
1,11,7.302200837,9,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.58E-11,0,0,0,0,0,0,0,0
1,11,7.302200837,10,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.99E-11,0,0,0,0,0,0,0,0
1,11,7.302200837,11,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.60E-11,0,0,0,0,0,0,0,0
1,11,7.302200837,12,acquisition,1,unpaired,normal,homecage,1,1,1,3.16E-11,0,0,0,0,0,0,0,0
1,11,7.302200837,13,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.14E-11,0,0,0,0,0,0,0,0
1,11,7.302200837,14,acquisition,1,unpaired,normal,homecage,0,NaN,1,9.71E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,15,acquisition,1,unpaired,normal,homecage,1,0,1,9.47E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,16,acquisition,1,unpaired,normal,homecage,0,NaN,1,7.57E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,17,acquisition,1,unpaired,normal,homecage,1,1,1,6.49E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,18,acquisition,1,unpaired,normal,homecage,0,NaN,1,6.12E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,19,acquisition,1,unpaired,normal,homecage,0,NaN,1,5.52E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,20,acquisition,1,unpaired,normal,homecage,1,1,1,3.40E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,21,acquisition,1,unpaired,normal,homecage,1,1,1,2.44E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,22,acquisition,1,unpaired,normal,homecage,0,NaN,1,4.35E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,23,acquisition,1,unpaired,normal,homecage,0,NaN,1,4.01E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,24,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.72E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,25,acquisition,1,unpaired,normal,homecage,1,1,1,1.57E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,26,acquisition,1,unpaired,normal,homecage,1,1,1,1.29E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,27,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.11E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,28,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.92E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,29,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.76E-12,0,0,0,0,0,0,0,0
1,11,7.302200837,30,acquisition,1,unpaired,normal,homecage,1,1,1,9.45E-13,0,0,0,0,0,0,0,0
1,11,7.302200837,31,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,0.91669398,0.08330602,0,0,0,0,0,0,0,0
1,11,7.302200837,32,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,0.909926857,0.090073142,5.41E-10,0,0,0,0,0,0,0
1,11,7.302200837,33,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,9.54E-09,0.99999999,8.67E-10,0,0,0,0,0,0,0
1,11,7.302200837,34,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,3.07E-09,0.999999997,2.79E-10,0,0,0,0,0,0,0
1,11,7.302200837,35,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.43E-09,0.999999998,1.30E-10,0,0,0,0,0,0,0
1,11,7.302200837,36,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,8.10E-10,0.999999999,7.36E-11,0,0,0,0,0,0,0
1,11,7.302200837,37,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,5.21E-10,0.999999999,4.74E-11,0,0,0,0,0,0,0
1,11,7.302200837,38,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,3.65E-10,1,3.32E-11,0,0,0,0,0,0,0
1,11,7.302200837,39,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.72E-10,1,2.47E-11,0,0,0,0,0,0,0
1,11,7.302200837,40,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.12E-10,1,1.92E-11,0,0,0,0,0,0,0
1,11,7.302200837,41,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.70E-10,1,1.55E-11,0,0,0,0,0,0,0
1,11,7.302200837,42,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.41E-10,1,1.28E-11,0,0,0,0,0,0,0
1,11,7.302200837,43,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.19E-10,1,1.08E-11,0,0,0,0,0,0,0
1,11,7.302200837,44,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.02E-10,1,9.30E-12,0,0,0,0,0,0,0
1,11,7.302200837,45,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,8.93E-11,1,8.12E-12,0,0,0,0,0,0,0
1,11,7.302200837,46,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.56E-09,0.999999998,5.25E-10,0,0,0,0,0,0,0
1,11,7.302200837,47,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.39E-10,0.999999999,1.47E-10,0,0,0,0,0,0,0
1,11,7.302200837,48,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.15E-10,1,7.22E-11,0,0,0,0,0,0,0
1,11,7.302200837,49,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.32E-10,1,4.43E-11,0,0,0,0,0,0,0
1,11,7.302200837,50,devaluation_injection,3,unpaired,normal,homecage,NaN,1,9.12E-11,1,3.06E-11,0,0,0,0,0,0,0
1,11,7.302200837,51,devaluation_injection,3,unpaired,normal,homecage,NaN,1,6.79E-11,1,2.28E-11,0,0,0,0,0,0,0
1,11,7.302200837,52,devaluation_injection,3,unpaired,normal,homecage,NaN,1,5.32E-11,1,1.78E-11,0,0,0,0,0,0,0
1,11,7.302200837,53,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.32E-11,1,1.45E-11,0,0,0,0,0,0,0
1,11,7.302200837,54,devaluation_injection,3,unpaired,normal,homecage,NaN,1,3.60E-11,1,1.21E-11,0,0,0,0,0,0,0
1,11,7.302200837,55,devaluation_injection,3,unpaired,normal,homecage,NaN,1,3.07E-11,1,1.03E-11,0,0,0,0,0,0,0
1,11,7.302200837,56,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.66E-11,1,8.93E-12,0,0,0,0,0,0,0
1,11,7.302200837,57,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.34E-11,1,7.84E-12,0,0,0,0,0,0,0
1,11,7.302200837,58,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.08E-11,1,6.97E-12,0,0,0,0,0,0,0
1,11,7.302200837,59,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.87E-11,1,6.26E-12,0,0,0,0,0,0,0
1,11,7.302200837,60,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.69E-11,1,5.67E-12,0,0,0,0,0,0,0
1,11,7.302200837,61,lever_test,4,unpaired,normal,homecage,1,NaN,1,9.09E-11,3.05E-11,0,0,0,0,0,0,0
1,11,7.302200837,62,consumption_test,5,unpaired,normal,homecage,NaN,1,0.044355215,0.955644638,1.47E-07,0,0,0,0,0,0,0
2,11,5.110203293,1,acquisition,1,unpaired,normal,homecage,0,NaN,1,0,0,0,0,0,0,0,0,0
2,11,5.110203293,2,acquisition,1,unpaired,normal,homecage,1,1,0.99999999,1.04E-08,0,0,0,0,0,0,0,0
2,11,5.110203293,3,acquisition,1,unpaired,normal,homecage,0,NaN,0.999999999,1.14E-09,0,0,0,0,0,0,0,0
2,11,5.110203293,4,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.31E-10,0,0,0,0,0,0,0,0
2,11,5.110203293,5,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.46E-10,0,0,0,0,0,0,0,0
2,11,5.110203293,6,acquisition,1,unpaired,normal,homecage,0,NaN,1,8.03E-11,0,0,0,0,0,0,0,0
2,11,5.110203293,7,acquisition,1,unpaired,normal,homecage,0,NaN,1,5.07E-11,0,0,0,0,0,0,0,0
2,11,5.110203293,8,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.50E-11,0,0,0,0,0,0,0,0
2,11,5.110203293,9,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.58E-11,0,0,0,0,0,0,0,0
2,11,5.110203293,10,acquisition,1,unpaired,normal,homecage,1,1,1,2.62E-11,0,0,0,0,0,0,0,0
2,11,5.110203293,11,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.66E-11,0,0,0,0,0,0,0,0
2,11,5.110203293,12,acquisition,1,unpaired,normal,homecage,1,1,1,1.07E-11,0,0,0,0,0,0,0,0
2,11,5.110203293,13,acquisition,1,unpaired,normal,homecage,1,0,1,1.76E-11,0,0,0,0,0,0,0,0
2,11,5.110203293,14,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.03E-11,0,0,0,0,0,0,0,0
2,11,5.110203293,15,acquisition,1,unpaired,normal,homecage,1,1,1,4.57E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,16,acquisition,1,unpaired,normal,homecage,1,0,1,5.84E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,17,acquisition,1,unpaired,normal,homecage,0,NaN,1,7.20E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,18,acquisition,1,unpaired,normal,homecage,0,NaN,1,6.39E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,19,acquisition,1,unpaired,normal,homecage,1,1,1,2.37E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,20,acquisition,1,unpaired,normal,homecage,0,NaN,1,5.30E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,21,acquisition,1,unpaired,normal,homecage,1,1,1,1.76E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,22,acquisition,1,unpaired,normal,homecage,1,1,1,1.47E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,23,acquisition,1,unpaired,normal,homecage,1,1,1,1.26E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,24,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.95E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,25,acquisition,1,unpaired,normal,homecage,1,1,1,1.04E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,26,acquisition,1,unpaired,normal,homecage,1,1,1,9.19E-13,0,0,0,0,0,0,0,0
2,11,5.110203293,27,acquisition,1,unpaired,normal,homecage,1,0,1,1.51E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,28,acquisition,1,unpaired,normal,homecage,1,1,1,7.69E-13,0,0,0,0,0,0,0,0
2,11,5.110203293,29,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.97E-12,0,0,0,0,0,0,0,0
2,11,5.110203293,30,acquisition,1,unpaired,normal,homecage,1,1,1,6.69E-13,0,0,0,0,0,0,0,0
2,11,5.110203293,31,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,0.928131696,0.071868304,0,0,0,0,0,0,0,0
2,11,5.110203293,32,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,0.9185864,0.081413599,8.34E-10,0,0,0,0,0,0,0
2,11,5.110203293,33,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.47E-08,0.999999984,1.14E-09,0,0,0,0,0,0,0
2,11,5.110203293,34,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,4.28E-09,0.999999995,3.31E-10,0,0,0,0,0,0,0
2,11,5.110203293,35,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.88E-09,0.999999998,1.46E-10,0,0,0,0,0,0,0
2,11,5.110203293,36,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.04E-09,0.999999999,8.03E-11,0,0,0,0,0,0,0
2,11,5.110203293,37,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,6.54E-10,0.999999999,5.07E-11,0,0,0,0,0,0,0
2,11,5.110203293,38,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,4.52E-10,1,3.50E-11,0,0,0,0,0,0,0
2,11,5.110203293,39,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,4.42E-10,1,5.56E-11,0,0,0,0,0,0,0
2,11,5.110203293,40,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.69E-10,1,2.08E-11,0,0,0,0,0,0,0
2,11,5.110203293,41,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.14E-10,1,1.66E-11,0,0,0,0,0,0,0
2,11,5.110203293,42,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,1.91E-10,1,2.41E-11,0,0,0,0,0,0,0
2,11,5.110203293,43,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.51E-10,1,1.17E-11,0,0,0,0,0,0,0
2,11,5.110203293,44,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.29E-10,1,9.97E-12,0,0,0,0,0,0,0
2,11,5.110203293,45,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.11E-10,1,8.63E-12,0,0,0,0,0,0,0
2,11,5.110203293,46,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.56E-09,0.999999998,5.25E-10,0,0,0,0,0,0,0
2,11,5.110203293,47,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.39E-10,0.999999999,1.47E-10,0,0,0,0,0,0,0
2,11,5.110203293,48,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.15E-10,1,7.22E-11,0,0,0,0,0,0,0
2,11,5.110203293,49,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.32E-10,1,4.43E-11,0,0,0,0,0,0,0
2,11,5.110203293,50,devaluation_injection,3,unpaired,normal,homecage,NaN,1,9.12E-11,1,3.06E-11,0,0,0,0,0,0,0
2,11,5.110203293,51,devaluation_injection,3,unpaired,normal,homecage,NaN,1,6.79E-11,1,2.28E-11,0,0,0,0,0,0,0
2,11,5.110203293,52,devaluation_injection,3,unpaired,normal,homecage,NaN,1,5.32E-11,1,1.78E-11,0,0,0,0,0,0,0
